country,model,reasoning,run_number,attempt,TT4G35A,TT4G35B,TT4G35C,TT4G35D,TT4G35E,TT4G35F,TT4G35G,TT4G35H,TT4G35I,TT4G35J,llm_response_id
Montenegro,openai.gpt-5.2,high,6,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,39cb4441-9f86-46d7-9be3-92cf258d51b7
Montenegro,openai.gpt-5.2,high,3,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,54e8a1d9-a02f-4bfc-8ed3-7516051e43cc
Montenegro,openai.gpt-5.2,high,5,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,33b187e9-856c-4962-8f4a-06b543369853
Montenegro,openai.gpt-5.2,high,9,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,45ea9621-e935-4af5-8cdd-c09b5d922f32
Montenegro,openai.gpt-5.2,none,9,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,fcf82f32-8467-42cb-a074-180ede0bc4ae
Montenegro,google.gemini-3-flash-preview,none,1,1,Strongly agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,822ddc37-9922-4c6c-8619-0a5d727cd20c
Montenegro,google.gemini-3-flash-preview,none,6,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,9ae9be49-bdd3-4d70-9084-148cf2075ff4
Montenegro,google.gemini-3-flash-preview,none,3,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,2980c9e8-6aa4-4bf0-8b26-d9dd1eebdf89
Montenegro,google.gemini-3-flash-preview,none,4,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Disagree,Agree,Disagree,a5f017d8-d7a4-44b4-8dff-d578f33fbbe2
Montenegro,openai.gpt-5.2,none,10,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,40aa66de-3c48-4839-b3f5-080a8e23d3e4
Montenegro,google.gemini-3-flash-preview,none,8,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,2dafca62-668e-4e78-a159-ab9d023f5c8d
Montenegro,google.gemini-3-flash-preview,none,9,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,da57055c-70ed-42ed-bf85-44a493219aa1
Montenegro,openai.gpt-5.2,high,1,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,19da6c98-42a4-4353-85a6-b2b2914e24a7
Montenegro,openai.gpt-5.2,high,2,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,52a16a25-c49c-407f-b583-75bc8227299d
Montenegro,anthropic.claude-4.5-haiku,low,4,1,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly agree,I don't know,e4842f5c-855f-4c1f-8fc6-8627e7529b87
Montenegro,xai.grok-4-fast-reasoning,high,3,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,004b07fb-7231-4415-aa8d-34d098520ecf
Montenegro,xai.grok-4-fast-reasoning,high,7,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,5fccb610-6287-4fb0-9b9a-84b59f823c7b
Montenegro,xai.grok-4-fast-reasoning,high,9,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,73ee7efe-d2ef-477c-82b4-5779f5bf699c
Montenegro,xai.grok-4-fast-reasoning,high,8,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,06fa7f2d-4955-48a5-964a-ff5c62682b3b
Montenegro,xai.grok-4-fast-reasoning,high,1,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,75b5d1ba-6882-423c-a8b4-892317e698f1
Montenegro,xai.grok-4-fast-reasoning,high,4,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,ac4396ed-2336-4080-91a5-e06caa7926dc
Montenegro,xai.grok-4-fast-reasoning,high,10,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,47f7c857-0841-485d-8b19-84c286d48fbe
Montenegro,xai.grok-4-fast-reasoning,high,2,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Disagree,Agree,Disagree,054f7873-4f74-4a85-a376-e3cbbab5e902
Montenegro,xai.grok-4-fast-reasoning,high,6,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,b00b3dbb-49bc-4f87-90e4-85b1d83f27e6
Montenegro,anthropic.claude-4.5-haiku,low,1,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,92171ff0-0916-473f-973e-e49680e0e2ce
Montenegro,anthropic.claude-4.5-haiku,low,6,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,77c1bc87-7c51-488a-9d1f-6d5a3b32e187
Montenegro,xai.grok-4-fast-reasoning,high,5,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,701e88f9-79b6-46bf-8272-083c5dc84552
Montenegro,anthropic.claude-4.5-haiku,low,7,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,57d32c69-bd36-4e6c-9037-8fd3920e755e
Montenegro,anthropic.claude-4.5-haiku,low,3,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,0a0aa869-6767-448e-a7b4-ffd847ea20c4
Montenegro,anthropic.claude-4.5-haiku,low,5,1,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,9d5f1054-ce35-464f-9d21-82e436906af5
Montenegro,anthropic.claude-4.5-haiku,high,9,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,32ce6756-938c-49bb-8c96-5aaef382031e
Montenegro,anthropic.claude-4.5-haiku,high,8,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,0073b9d8-3e14-4519-aa86-46017c53ab82
Montenegro,anthropic.claude-4.5-haiku,high,4,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,4392ec18-a24a-4815-8394-685a6a5c4b5b
Montenegro,google.gemini-3-flash-preview,high,8,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,1d5080e6-813a-47bc-9b20-8d12d129d30c
Montenegro,anthropic.claude-4.5-haiku,high,3,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,8a61c5db-9726-4c02-a9c8-25b2b8de2ddf
Montenegro,anthropic.claude-4.5-haiku,low,9,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,06d4a335-b704-4a4e-8d53-d72c1aeba1c7
Montenegro,google.gemini-3-flash-preview,high,7,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,26e69cea-bca5-4b07-ae34-aeea7e558bda
Montenegro,anthropic.claude-4.5-haiku,high,7,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,2113c4bb-64da-4511-9210-e960ccc6f1e1
Montenegro,anthropic.claude-4.5-haiku,low,8,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,8aa3353e-5c7c-471e-958d-1d25b936db77
Montenegro,google.gemini-3-flash-preview,high,10,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,5da9598f-7436-491e-ba25-8da301e3e4ae
Montenegro,google.gemini-3-flash-preview,high,3,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,9bb05856-2001-4a30-ad62-5094e14d5a6d
Montenegro,anthropic.claude-4.5-haiku,low,2,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,8add0ea2-d9e6-43c1-8c97-124c03d617ef
Montenegro,anthropic.claude-4.5-haiku,low,10,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,6ea84f6b-7e13-422f-8a63-5fe06e1e2eb3
Montenegro,anthropic.claude-4.5-haiku,high,6,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,5bc2c595-5650-4415-90ad-c40867bf202c
Montenegro,google.gemini-3-flash-preview,high,1,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,dd28cf80-b3a5-47c3-8ec2-a520a0360b2e
Montenegro,google.gemini-3-flash-preview,high,2,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,3c394330-42a9-4ccc-8d5b-369a421bb0a7
Montenegro,google.gemini-3-flash-preview,high,9,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,5538b52b-b18e-4d18-8fb4-6fd2db647701
Montenegro,google.gemini-3-flash-preview,high,6,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,f1c33b6b-696e-45f2-a9a3-2c91b56f31b7
Montenegro,google.gemini-3-flash-preview,high,4,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,84558e07-ec2b-4b85-ae48-14036801e6c1
Montenegro,anthropic.claude-4.5-haiku,high,5,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,efae72ed-58af-4fcd-b66a-21fb0773aa77
Montenegro,anthropic.claude-4.5-haiku,high,1,1,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,f38e9662-d374-4117-adc9-e8ee24437d4b
Montenegro,anthropic.claude-4.5-haiku,high,10,1,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,2aa58696-05bb-4c57-b590-e60d7c9535b5
Montenegro,anthropic.claude-4.5-haiku,high,2,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,I don't know,Agree,I don't know,d3377b82-50a4-47f9-a553-65d31f15c310
Montenegro,xai.grok-4-fast-non-reasoning,none,4,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,290f9131-02f7-47b9-8ba7-bb7269c3bdc9
Montenegro,xai.grok-4-fast-non-reasoning,none,6,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,cef77dc6-20fe-41b1-bbf0-34f2e72ed8ca
Montenegro,google.gemini-3-flash-preview,high,5,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,df2538fc-3f8c-4ffd-94cc-b4a33e62a249
Montenegro,xai.grok-4-fast-non-reasoning,none,1,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Disagree,Agree,Disagree,d5d3cc7c-364e-47e5-b186-91c8e5ff9d70
Montenegro,xai.grok-4-fast-non-reasoning,none,7,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Disagree,540d1546-7f0f-4666-a4a9-df6c5e0a95f3
Montenegro,xai.grok-4-fast-non-reasoning,none,8,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,2cd78067-c0bf-4577-9a08-5db13ee25be0
Montenegro,xai.grok-4-fast-non-reasoning,none,5,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,ee5d6b87-9c9c-4635-8884-4431beef0e10
Montenegro,xai.grok-4-fast-non-reasoning,none,9,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,67e49391-e559-4b31-aa73-73e8918d1ecf
Montenegro,xai.grok-4-fast-non-reasoning,none,2,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Disagree,Agree,Disagree,367b12ca-d9fa-4958-aac9-07241a8373b8
Montenegro,xai.grok-4-fast-non-reasoning,none,10,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,b750fa5c-98ee-492f-bece-e98857cc74ed
Montenegro,xai.grok-4-fast-non-reasoning,none,3,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,120b9f95-ca99-43e0-b8e9-e840eab293f0
Norway,openai.gpt-5.2,none,10,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,d8cb3019-cec1-4c18-8060-4041b2e514bc
Norway,openai.gpt-5.2,none,2,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,cb78864a-5cce-4d78-9cd8-323c05779cd9
Norway,openai.gpt-5.2,none,3,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,3fdf25c3-8a57-4b00-9525-f38dc2d6f058
Norway,openai.gpt-5.2,none,9,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,d76eadd9-eb0b-4700-b4fe-86016f336426
Norway,openai.gpt-5.2,none,1,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,cd1d60be-6bd6-4fc4-ab89-92b02b5e8561
Norway,openai.gpt-5.2,high,7,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,4d9ff76e-7773-4e33-9ff0-fcc9bc547eef
Norway,openai.gpt-5.2,high,8,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,44801cf3-9487-4acc-9f9d-5033a7293e02
Norway,openai.gpt-5.2,high,2,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,40a6db1e-293c-48a3-82b2-c6f9940f9d2c
Norway,openai.gpt-5.2,high,6,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,8774aca1-a04b-47f5-9f74-e189c61ec923
Norway,openai.gpt-5.2,none,7,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,5688d9f9-5887-46f2-b36c-cb84e9c7285b
Norway,openai.gpt-5.2,high,10,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,39d382f4-10cf-4761-80b8-070d6017a9f2
Norway,openai.gpt-5.2,high,9,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,b55f9edd-7b8f-4b67-88ec-b3e70ab92518
Norway,openai.gpt-5.2,high,1,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,4388f869-5af8-4d19-976d-bad4292fe788
Norway,google.gemini-3-flash-preview,none,2,1,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,260041f4-7c3b-4226-bbed-7b802d380f46
Norway,google.gemini-3-flash-preview,none,10,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Disagree,05236355-b024-4b0f-8844-f28900e1b4d9
Norway,google.gemini-3-flash-preview,none,8,1,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,09bc85f5-347d-45a6-b295-101d541262df
Norway,openai.gpt-5.2,none,5,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,866ea5c6-562d-4161-9644-970e6f674fc7
Norway,openai.gpt-5.2,high,5,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,693b0f67-ab4c-4975-9696-af4917c057dd
Norway,google.gemini-3-flash-preview,none,7,1,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,4d918a71-c484-4b2c-950c-f8dfb2121fb8
Norway,google.gemini-3-flash-preview,none,4,1,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Disagree,b6e01c8f-0ee4-42bd-a50d-0c6ff03e827d
Norway,google.gemini-3-flash-preview,none,6,1,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,b8220f3b-7297-41ad-8781-76a0919da9dc
Norway,openai.gpt-5.2,high,4,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,5f95c025-0d48-4c3b-b024-87656ba70d7b
Norway,openai.gpt-5.2,none,4,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,c14ca6d5-481f-4cf5-a025-3de16458f9bd
Norway,google.gemini-3-flash-preview,none,1,1,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,5851ccf8-3be1-468d-8cb0-02549db9caae
Norway,openai.gpt-5.2,high,3,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,bc169088-edc8-4308-b622-c735ca514d0f
Norway,google.gemini-3-flash-preview,none,5,1,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,7e38a90a-bedc-406f-a38f-cc55593ff5ad
Norway,google.gemini-3-flash-preview,none,3,1,Strongly agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Strongly agree,Disagree,a1545221-217c-4f78-b683-7d02fcffcc9f
Norway,openai.gpt-5.2,none,8,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,0baa9018-1f50-4b1b-9f65-16d388cda079
Norway,openai.gpt-5.2,none,6,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Agree,7c43d917-e117-44d9-8421-b3fd0cb61588
Norway,google.gemini-3-flash-preview,high,7,1,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Disagree,65c171fa-1826-43bc-8e0f-9c13d0d0b3c0
Norway,google.gemini-3-flash-preview,none,9,1,Strongly agree,Strongly agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,7bd1953b-d328-4c1c-9b65-ec4008e84e33
Norway,anthropic.claude-4.5-haiku,low,2,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,4cb93d48-8e3b-4a6a-bbf5-fb9148ef13bf
Norway,anthropic.claude-4.5-haiku,low,3,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,dad184f7-3c5b-40d3-b172-0678d79eebfb
Norway,xai.grok-4-fast-reasoning,high,3,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,f71700bd-9787-42a2-a4e2-b27c18b9e135
Norway,anthropic.claude-4.5-haiku,high,5,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,9c568130-4c15-4fab-821a-6637391d135c
Norway,anthropic.claude-4.5-haiku,high,7,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,50e6d33e-fb26-474b-805f-de676e8302b0
Norway,xai.grok-4-fast-reasoning,high,7,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,8b55f624-ff5b-496f-8969-80304fd6e71d
Norway,xai.grok-4-fast-reasoning,high,6,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Disagree,007969a1-8bba-4801-a8f0-cdb5eb98c297
Norway,xai.grok-4-fast-reasoning,high,1,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,4f8ee667-73ac-41c2-a885-ebe2d5a28d83
Norway,xai.grok-4-fast-reasoning,high,8,1,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,1930af88-8f61-46bb-86c8-d1237b2e7688
Norway,anthropic.claude-4.5-haiku,low,1,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,ea0ae795-5715-4f2f-b6e0-e4317b081196
Norway,anthropic.claude-4.5-haiku,high,9,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Agree,f4af615b-192c-4bd5-b82b-c47d45dc26d2
Norway,anthropic.claude-4.5-haiku,high,10,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,c668e034-9ecd-4dcf-aaa1-eae859a9df75
Norway,xai.grok-4-fast-reasoning,high,2,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,00bfc0b1-2727-435e-9b07-58fbbc019656
Norway,anthropic.claude-4.5-haiku,low,10,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,ffd1f6f6-9163-4e4d-92c2-641b64d792be
Norway,anthropic.claude-4.5-haiku,low,5,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,0a88f625-5484-46ab-a437-79d11b349f18
Norway,anthropic.claude-4.5-haiku,low,8,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,175e154e-8fc9-4c7b-acb5-c6e15af3f1fc
Norway,anthropic.claude-4.5-haiku,low,7,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,b3b49a2d-0086-4fd6-b09e-d3bc2e95ead5
Norway,xai.grok-4-fast-reasoning,high,4,1,Agree,Strongly agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,Agree,3eabce09-ee28-4737-bc52-8465e8e18129
Norway,anthropic.claude-4.5-haiku,low,4,1,Agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Agree,52205343-4f9b-4879-beae-8cd0a94488ae
Norway,xai.grok-4-fast-reasoning,high,9,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Strongly agree,Disagree,4bda53e2-a68f-4761-8a7a-53ad30aeacce
Norway,xai.grok-4-fast-reasoning,high,10,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,9ef524e8-5b0d-443f-bba8-278ac1810416
Norway,xai.grok-4-fast-reasoning,high,5,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Agree,45301188-5f4d-4f81-934d-d0c355dc2cd3
Norway,anthropic.claude-4.5-haiku,high,1,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,8400e339-79b1-4e49-98b5-2bf74b3e3ef3
Norway,google.gemini-3-flash-preview,high,10,1,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,0f442a29-6a5e-4a4c-b5d9-810c7db87d45
Norway,anthropic.claude-4.5-haiku,high,4,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,62088dac-e634-46c5-9769-e18fc38b9e45
Norway,anthropic.claude-4.5-haiku,low,6,1,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,a01b1842-a8c0-418a-a85c-928cca1d803f
Norway,anthropic.claude-4.5-haiku,low,9,1,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,7ca118c6-c66b-4972-9d07-b79c026dee97
Norway,google.gemini-3-flash-preview,high,2,1,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,35ce58b0-63bb-460f-b4b4-8e786d351323
Norway,anthropic.claude-4.5-haiku,high,6,1,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,d421d2c9-4637-4197-97cc-e62e5d1f5ca3
Norway,anthropic.claude-4.5-haiku,high,8,1,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,I don't know,06cae2fc-5010-479c-a118-d90126123991
Norway,anthropic.claude-4.5-haiku,high,2,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Agree,fefa9d5b-9f7a-448c-9f45-a7790c3b6dab
Norway,anthropic.claude-4.5-haiku,high,3,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Agree,e10b2bb3-5d24-42d8-beaa-d55e315eab80
Norway,google.gemini-3-flash-preview,high,9,1,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,1d489c0f-e1b6-4806-abb3-c7d198c997a3
Norway,google.gemini-3-flash-preview,high,4,1,Agree,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,1b41065b-e975-4ac6-9591-4adbde082473
Norway,google.gemini-3-flash-preview,high,1,1,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,884086aa-7be5-470a-a032-4e478f81076b
Norway,google.gemini-3-flash-preview,high,8,1,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,c8b1f6a0-a4dc-4260-980f-23dc4f6f12fd
Norway,google.gemini-3-flash-preview,high,6,1,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Strongly agree,Disagree,e8d897be-748c-4283-b0ef-86afbde6a41d
Norway,google.gemini-3-flash-preview,high,5,1,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,eb94f29d-51a2-4da3-9d2a-983e3a48c976
Norway,google.gemini-3-flash-preview,high,3,1,Agree,Agree,Agree,Strongly agree,Agree,Strongly agree,Agree,Agree,Agree,Disagree,4d487583-c257-4b5f-8ad3-359d5f792686
Norway,xai.grok-4-fast-non-reasoning,none,4,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,d15eb836-fb0e-4b72-acf1-6d84663750a3
Norway,xai.grok-4-fast-non-reasoning,none,10,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,a432b1cc-e978-4955-8f7c-b6e6c9828c79
Norway,xai.grok-4-fast-non-reasoning,none,1,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,85c4c15a-9895-4111-8363-6c064a1f14e1
Norway,xai.grok-4-fast-non-reasoning,none,7,1,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Agree,Agree,Agree,Disagree,579d2d1a-9de4-44c8-987d-017823913da5
Norway,xai.grok-4-fast-non-reasoning,none,6,1,Agree,Agree,Agree,Agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,ed511318-edb6-499d-a0a4-4c87cde53f6c
