country,question_id,run_number,attempt,response_from_llm,response_score,model,llm_response_id
Norway,TT4G35I,1,1,Agree,3,o4-mini,1f383db1-e0e0-4b67-af80-80c4cd0615fc
Norway,TT4G35J,1,1,Disagree,2,o4-mini,5e22f2f4-68a0-45d2-bca1-7d0a178773e9
Poland,TT4G35A,1,1,Agree,3,o4-mini,72481ecf-d46e-45ba-8e81-66ff879385c8
Poland,TT4G35C,1,1,Agree,3,o4-mini,cbc94a4d-4581-417a-901f-4ad2ccd21989
Poland,TT4G35B,1,1,Agree,3,o4-mini,1a2e8aee-daba-4be1-aa93-d2ddb43950d6
Poland,TT4G35D,1,1,Agree,3,o4-mini,6194f60a-a67f-420c-999e-9e721d7cabae
Poland,TT4G35E,1,1,Agree,3,o4-mini,6bb14984-edb0-4ba9-b0f6-1c352ff8439f
Poland,TT4G35F,1,1,Agree,3,o4-mini,01d6427e-2b94-4763-9cc3-01fba45333be
Poland,TT4G35G,1,1,Agree,3,o4-mini,7c40b46e-ae84-48d6-b406-01ea20d02414
Poland,TT4G35H,1,1,Agree,3,o4-mini,fc452761-d276-422c-88c7-fa9ce8ac363f
Poland,TT4G35I,1,1,Agree,3,o4-mini,df4bc310-48da-4b56-8860-94898adbf13e
Poland,TT4G35J,1,1,Disagree,2,o4-mini,4b53cff5-e960-4316-8b72-5eff3c31a513
Portugal,TT4G35B,1,1,Agree,3,o4-mini,2b2777f3-93d3-44c8-aafb-097d0408c00a
Portugal,TT4G35A,1,1,Agree,3,o4-mini,77a356f0-8edc-42f2-9a88-b96e10552850
Portugal,TT4G35C,1,1,Agree,3,o4-mini,447a5184-ce08-42e0-aedf-29a778dcb980
Portugal,TT4G35D,1,1,Agree,3,o4-mini,f6aacde3-5396-4f74-a100-be27df81083b
Portugal,TT4G35E,1,1,Agree,3,o4-mini,874d5e92-9cc3-4ca7-a0fb-937a24fd815c
Portugal,TT4G35F,1,1,Agree,3,o4-mini,dfabbe41-2ef4-4b4a-80ff-7b78443cebe2
Portugal,TT4G35G,1,1,Agree,3,o4-mini,44416bd9-2f42-4278-b41e-aaca23be9ad4
Portugal,TT4G35I,1,1,Agree,3,o4-mini,3cb130db-7970-4cd4-a174-2c4f937dee73
Portugal,TT4G35J,1,1,Disagree,2,o4-mini,f78d7495-d207-4d0e-93ec-a2decf8c148d
Portugal,TT4G35H,1,1,Agree,3,o4-mini,744189c1-46bc-4658-b25b-9e7bc47382a8
Romania,TT4G35B,1,1,Agree,3,o4-mini,15e3a890-cb83-4a71-be0f-4b0cb521e0e1
Romania,TT4G35C,1,1,Agree,3,o4-mini,7dfea0a8-a588-4561-862a-094ba273f024
Romania,TT4G35A,1,1,Agree,3,o4-mini,8f362115-6f65-49f2-b94f-bde3100f471c
Romania,TT4G35D,1,1,Agree,3,o4-mini,9f2744f8-8687-4252-a457-d08503ec1d61
Romania,TT4G35E,1,1,Agree,3,o4-mini,4a6a3481-2a39-430e-bad0-ed1f7a514cdc
Romania,TT4G35G,1,1,Agree,3,o4-mini,5c86915d-1163-49d2-81d7-4ab6c5917878
Romania,TT4G35F,1,1,Strongly agree,4,o4-mini,b038bbd0-df62-4fbb-ae78-5e1f788654d0
Romania,TT4G35H,1,1,Agree,3,o4-mini,af0ef992-1778-46bb-b987-a1bb206d3d7e
Romania,TT4G35I,1,1,Agree,3,o4-mini,f6c349a0-9e04-4f9b-b3b2-e670bb3fe008
Romania,TT4G35J,1,1,Disagree,2,o4-mini,f332db89-c17c-4bf7-8a89-36462b54a9ce
Singapore,TT4G35A,1,1,Agree,3,o4-mini,96049c43-a6f9-4e72-b739-949d0e7c04ac
Singapore,TT4G35B,1,1,Agree,3,o4-mini,90a72684-55d1-4759-9b96-5819696bd012
Singapore,TT4G35C,1,1,Agree,3,o4-mini,c8efef1c-e02f-44c2-8a66-07513d292827
Singapore,TT4G35D,1,1,Agree,3,o4-mini,196948d0-9662-4434-8d52-21a7f4205879
Singapore,TT4G35E,1,1,Agree,3,o4-mini,31374bab-3081-4fd3-88ae-23c197244e1f
Singapore,TT4G35F,1,1,Agree,3,o4-mini,a62c5fa2-3652-4201-9193-7176e7e57fd1
Singapore,TT4G35G,1,1,Strongly agree,4,o4-mini,cfd6f470-8a8a-4be2-8c72-e67b41b01369
Singapore,TT4G35H,1,1,Agree,3,o4-mini,769f1142-9af7-44e1-b7ec-07fbbd9a78d8
Singapore,TT4G35I,1,1,Agree,3,o4-mini,f882a17a-add3-4ee3-8e40-680cdd453118
Singapore,TT4G35J,1,1,Disagree,2,o4-mini,954a9212-689f-4e5a-90b5-1c5807b1dda4
Serbia,TT4G35A,1,1,Agree,3,o4-mini,7e5eb1ac-d9a0-40ac-96af-97382c12b341
Serbia,TT4G35B,1,1,Agree,3,o4-mini,3c515f26-6c20-482c-a124-7875a8557b9e
Serbia,TT4G35C,1,1,Agree,3,o4-mini,8693d16d-e0e9-4679-97bc-2d63b9ca4b79
Serbia,TT4G35D,1,1,Agree,3,o4-mini,d754ad05-f7c2-41c4-a3d6-201d10f3da90
Serbia,TT4G35E,1,1,Agree,3,o4-mini,68138e50-ab89-4bff-8a7f-1a42baaba701
Serbia,TT4G35G,1,1,Agree,3,o4-mini,c3fe7a3a-9427-4400-83bc-655e15d4cf7f
Serbia,TT4G35F,1,1,Agree,3,o4-mini,7a82342e-45e4-443d-8300-a81bb45517d5
Serbia,TT4G35I,1,1,Agree,3,o4-mini,937b4341-e40b-4b26-9a91-ef9f5f6786d6
Serbia,TT4G35H,1,1,Agree,3,o4-mini,0a833a82-c19c-4cde-85e6-a92a4fb79979
Serbia,TT4G35J,1,1,Disagree,2,o4-mini,909d017d-68eb-4237-b0e1-844f32e59d62
Slovak Republic,TT4G35A,1,1,Agree,3,o4-mini,b90e0897-121f-4415-bad8-bdf98a1672de
Slovak Republic,TT4G35B,1,1,Agree,3,o4-mini,05edc9e7-3fda-4d48-b6b2-4042bf58f13b
Slovak Republic,TT4G35C,1,1,Agree,3,o4-mini,c0af5b94-a0b2-4b96-8af5-37607dc98a82
Slovak Republic,TT4G35D,1,1,Agree,3,o4-mini,0db7e046-202d-433d-bea6-e513ae81fdfe
Slovak Republic,TT4G35E,1,1,Agree,3,o4-mini,8bd06ff3-452a-43ef-8f3d-db4b9f28e039
Slovak Republic,TT4G35G,1,1,Strongly agree,4,o4-mini,8b40f056-282f-4ef5-a927-6af69d7217ff
Slovak Republic,TT4G35F,1,1,Strongly agree,4,o4-mini,f2820270-a22d-435b-ad91-9fc447ed3ae7
Slovak Republic,TT4G35H,1,1,Agree,3,o4-mini,3bdbe1a9-2b59-4de1-9c47-b8eda8f7692b
Slovak Republic,TT4G35I,1,1,Agree,3,o4-mini,7829a4d9-b65d-45bc-b8dc-06813f225d27
Slovak Republic,TT4G35J,1,1,Disagree,2,o4-mini,8fac1d5c-1b85-4f41-8b46-98fd4053c00d
Sweden,TT4G35B,1,1,Agree,3,o4-mini,e42caf96-f15c-4e77-b16f-ab841590fe01
Sweden,TT4G35C,1,1,Agree,3,o4-mini,bab37de4-b07f-4565-a700-10af597462f3
Sweden,TT4G35A,1,1,Agree,3,o4-mini,99890e62-966b-4260-8d84-6e8fce02a72b
Sweden,TT4G35D,1,1,Agree,3,o4-mini,f829b8ec-046e-4600-b1eb-375912b71985
Sweden,TT4G35E,1,1,Agree,3,o4-mini,d923cc87-07b9-4e35-b99f-cc584ae5a852
Sweden,TT4G35F,1,1,Agree,3,o4-mini,bbf70393-60a9-4160-af55-13fa1432ae6d
Sweden,TT4G35G,1,1,Agree,3,o4-mini,92a69633-0d77-42d5-87b4-b6030bf9000d
Sweden,TT4G35H,1,1,Agree,3,o4-mini,fbf4f46a-70b1-40ec-b320-9b2370a03e3f
Sweden,TT4G35I,1,1,Agree,3,o4-mini,f9f45f99-a435-463b-be72-4996b4cb6778
Sweden,TT4G35J,1,1,Disagree,2,o4-mini,a9c2dc35-d576-4d5e-bd72-539f65001ed5
United States,TT4G35A,1,1,Agree,3,o4-mini,98958c0d-365d-4ec1-8e42-8765b8573970
United States,TT4G35B,1,1,Agree,3,o4-mini,834874e4-ca18-402a-a5a4-faeb7e6cc16b
United States,TT4G35C,1,1,Agree,3,o4-mini,444faa97-f4a4-4a64-a102-18d3103f434f
United States,TT4G35E,1,1,Agree,3,o4-mini,6123e0a0-3c44-4ad0-b288-bf5b2ffce43a
United States,TT4G35D,1,1,Agree,3,o4-mini,f1e0873e-1b4f-4845-810e-f21d340e637b
United States,TT4G35F,1,1,Strongly agree,4,o4-mini,d9d00c17-cb46-4ba3-bae9-56964fe5441a
United States,TT4G35G,1,1,Agree,3,o4-mini,bb1a7175-6390-4021-90df-d389054ebac1
United States,TT4G35H,1,1,Agree,3,o4-mini,58efa959-eadf-470b-993a-c39a9392b8b1
United States,TT4G35I,1,1,Agree,3,o4-mini,7e89ef16-3d9b-4722-8ab4-047100aa317c
United States,TT4G35J,1,1,Disagree,2,o4-mini,8f207718-2d78-476e-823b-2eb0e28ed676
Uzbekistan,TT4G35A,1,1,Agree,3,o4-mini,a671220f-94a9-4c59-8217-255d146ea741
Uzbekistan,TT4G35C,1,1,Agree,3,o4-mini,c5af923d-074c-4b57-ad6a-1ad240ea5096
Uzbekistan,TT4G35B,1,1,Agree,3,o4-mini,fa0fe017-b6dd-4bd1-9e02-d311afd3c6ee
Uzbekistan,TT4G35E,1,1,Agree,3,o4-mini,bcdde748-1184-46f5-9ea8-f81e02141858
Uzbekistan,TT4G35D,1,1,Agree,3,o4-mini,21eb52d6-1805-45c5-8263-91e271abd832
Uzbekistan,TT4G35F,1,1,Agree,3,o4-mini,21c3f0d0-aa45-41a6-b9c8-782864a751f8
Uzbekistan,TT4G35H,1,1,Agree,3,o4-mini,f96830e7-86b9-4290-a0b8-458480725025
Uzbekistan,TT4G35G,1,1,Agree,3,o4-mini,5af37df3-cc21-40f4-a0b9-f4cd3100d2ae
Uzbekistan,TT4G35I,1,1,Agree,3,o4-mini,08c574fb-b1cd-4953-a628-6de8fe6e92e3
Uzbekistan,TT4G35J,1,1,Disagree,2,o4-mini,84831193-6114-49d2-b417-0043d18e57f9
Viet Nam,TT4G35B,1,1,Agree,3,o4-mini,dff6ca1e-99df-4e5a-8386-98bc79ccc1e0
Viet Nam,TT4G35A,1,1,Agree,3,o4-mini,9384ebd2-69a6-4a08-b94f-1cc6438ae521
Viet Nam,TT4G35C,1,1,Agree,3,o4-mini,10149a99-5611-42f2-b05a-2620c6fa0677
Viet Nam,TT4G35D,1,1,Agree,3,o4-mini,6db872e1-3f8e-4f6e-8fe1-0c7b1d7f29df
Viet Nam,TT4G35E,1,1,Agree,3,o4-mini,1c444812-1f36-4e20-9436-f2f4b1afba2b
Viet Nam,TT4G35F,1,1,Agree,3,o4-mini,181e14cb-4353-4f9c-b170-8eba97c82312
Viet Nam,TT4G35G,1,1,Strongly agree,4,o4-mini,9728c558-0369-45b2-89cc-fd2bd998b8dc
Viet Nam,TT4G35H,1,1,Agree,3,o4-mini,b81bc4d3-297a-48db-8886-b829b0a4d656
Viet Nam,TT4G35I,1,1,Agree,3,o4-mini,75c517d2-0785-4682-a974-d2c4f74e54d3
Viet Nam,TT4G35J,1,1,Disagree,2,o4-mini,566f86db-32c1-4612-8150-baabc4a977cd
Kosovo,TT4G35A,1,1,Agree,3,o4-mini,8f3430be-937e-4e69-92d6-6849306fb3c4
Kosovo,TT4G35C,1,1,Agree,3,o4-mini,84128a6d-4bc3-4921-979a-4ffdd521231f
Kosovo,TT4G35B,1,1,Agree,3,o4-mini,e6d9af8b-fdf5-4664-8311-17b0583f4888
Kosovo,TT4G35E,1,1,Agree,3,o4-mini,af7ea428-4071-431a-94f5-8dbad1a10075
Kosovo,TT4G35D,1,1,Agree,3,o4-mini,049e6def-00c4-410b-86e7-876df714e3f9
Kosovo,TT4G35F,1,1,Agree,3,o4-mini,8255eb92-0fed-499b-a6f8-6eb94f5ed950
Kosovo,TT4G35G,1,1,Agree,3,o4-mini,ec0f42de-246a-4e44-9520-5064cc4ec756
Kosovo,TT4G35H,1,1,Agree,3,o4-mini,f982d4b9-6de6-44b0-b30e-0bfa7c722e7e
Kosovo,TT4G35I,1,1,Agree,3,o4-mini,c7588bdb-ff10-4855-ade4-b0175f3c2d77
Kosovo,TT4G35J,1,1,Disagree,2,o4-mini,ac45dd2f-ad68-429f-8544-6d04671bcf3d
South Africa,TT4G35B,1,1,Agree,3,o4-mini,500d762a-d51c-4b31-b2a8-47f6f21510b7
South Africa,TT4G35A,1,1,Agree,3,o4-mini,f1290962-3535-4e93-9bca-e13041d442e9
South Africa,TT4G35C,1,1,Agree,3,o4-mini,c6466cc4-6650-42ec-9d20-c1615ebc4984
South Africa,TT4G35D,1,1,Agree,3,o4-mini,27a617f5-bcd6-4bf1-ab03-239dac1bf6cf
South Africa,TT4G35E,1,1,Agree,3,o4-mini,e7f39169-7692-4b9f-b221-19e48f26a74e
South Africa,TT4G35F,1,1,Agree,3,o4-mini,10163831-4c27-403b-b498-0b8810012352
South Africa,TT4G35G,1,1,Agree,3,o4-mini,ebf7b142-4e7c-41e3-a138-65bac4652d38
South Africa,TT4G35H,1,1,Agree,3,o4-mini,cdfad70e-80ca-43d7-9a35-caa367d531a7
South Africa,TT4G35I,1,1,Agree,3,o4-mini,03fbd4af-41ab-47c9-8d0c-1bdbbc04ef0c
South Africa,TT4G35J,1,1,Disagree,2,o4-mini,40d2f28b-916c-4f60-9326-c08af0c65cc7
United Arab Emirates,TT4G35E,1,1,Agree,3,gemini/gemini-2.0-flash,dc0b283a-4487-4c45-96bc-7243cec839ab
United Arab Emirates,TT4G35B,1,1,Agree,3,gemini/gemini-2.0-flash,6d519d77-f0ea-479b-8503-1dd9ea2b2a3e
United Arab Emirates,TT4G35D,1,1,Agree,3,gemini/gemini-2.0-flash,a52b2b20-4237-44cd-8e8d-80f417cf8257
United Arab Emirates,TT4G35A,1,1,Agree,3,gemini/gemini-2.0-flash,5c2e651c-5e9c-4bbb-ad4d-b8d42f467b81
United Arab Emirates,TT4G35C,1,1,Agree,3,gemini/gemini-2.0-flash,28d0363e-ef98-4301-86d0-77fc9ec8ba57
United Arab Emirates,TT4G35F,1,1,Agree,3,gemini/gemini-2.0-flash,4c448816-7109-45fd-a450-81e0c27f896b
United Arab Emirates,TT4G35G,1,1,Agree,3,gemini/gemini-2.0-flash,3f1fd1fc-4938-4b4b-ba8a-1b2365ee47a9
United Arab Emirates,TT4G35H,1,1,Agree,3,gemini/gemini-2.0-flash,b51b0d1b-ad87-413d-b23c-7200b30283d1
United Arab Emirates,TT4G35I,1,1,Agree,3,gemini/gemini-2.0-flash,ff05c2c9-a355-436b-a7a2-6888a836684e
United Arab Emirates,TT4G35J,1,1,Disagree,2,gemini/gemini-2.0-flash,df9762c3-c9b2-4ae1-a0fa-a1b82f8a2ce4
Australia,TT4G35A,1,1,Agree,3,gemini/gemini-2.0-flash,fe3ec528-285f-4841-876a-b2688cbaef60
Australia,TT4G35B,1,1,Agree,3,gemini/gemini-2.0-flash,f8e7abf0-341f-4485-9d4c-c3eb1ec50781
Australia,TT4G35C,1,1,Agree,3,gemini/gemini-2.0-flash,5aaa8129-16a5-4ac4-9a63-f56a6aad7e05
Australia,TT4G35D,1,1,Agree,3,gemini/gemini-2.0-flash,4381cad4-a6bb-4305-a541-225563a534f0
Australia,TT4G35E,1,1,Agree,3,gemini/gemini-2.0-flash,b6acbbbe-355d-498f-bf27-4a7e97b47c37
Australia,TT4G35F,1,1,Agree,3,gemini/gemini-2.0-flash,8f9d4927-5f97-4aaf-82f8-36fbc76b6ab1
Australia,TT4G35G,1,1,Agree,3,gemini/gemini-2.0-flash,4ff644a5-c322-428b-a43a-07301f213bd8
Australia,TT4G35H,1,1,Agree,3,gemini/gemini-2.0-flash,9bece633-4cf1-471e-92b0-bbea3bd79621
Australia,TT4G35I,1,1,Agree,3,gemini/gemini-2.0-flash,ca4e0025-e7cf-4a29-b69a-f0988e9499dd
Australia,TT4G35J,1,1,Disagree,2,gemini/gemini-2.0-flash,adc0ac55-3bd9-466f-b4a5-e655d5ac6fdc
Belgium,TT4G35A,1,1,I don't know,5,gemini/gemini-2.0-flash,9f0cbc96-2d17-406b-a376-25dd5fe31509
Belgium,TT4G35B,1,1,Agree,3,gemini/gemini-2.0-flash,0bf08f07-470f-4eb0-9763-927066efca98
Belgium,TT4G35C,1,1,Agree,3,gemini/gemini-2.0-flash,4f7a0ca6-6fed-4952-bcaf-63116da0b8d4
Belgium,TT4G35D,1,1,I don't know,5,gemini/gemini-2.0-flash,860d6d55-b7b9-406b-9c49-67962c8cc100
Belgium,TT4G35E,1,1,Agree,3,gemini/gemini-2.0-flash,f0c977c3-61c6-4659-b492-a0033690dfc8
Belgium,TT4G35F,1,1,Agree,3,gemini/gemini-2.0-flash,77577ec1-06b5-43a0-b531-c2bf9a350a75
Belgium,TT4G35G,1,1,Agree,3,gemini/gemini-2.0-flash,b5123dea-a117-4f09-826f-c4679068c690
Belgium,TT4G35H,1,1,Agree,3,gemini/gemini-2.0-flash,8a614cd5-a528-42a0-b017-5d1c32b9d3c4
Belgium,TT4G35I,1,1,Agree,3,gemini/gemini-2.0-flash,717dd5be-2a95-4b6d-99d3-e108adee8ed4
Belgium,TT4G35J,1,1,Disagree,2,gemini/gemini-2.0-flash,8eb34f12-245b-450c-a48d-619c50c26a0e
Flemish Comm. (Belgium),TT4G35A,1,1,I don't know,5,gemini/gemini-2.0-flash,e519db30-8ce0-4b85-9981-c38142843625
Flemish Comm. (Belgium),TT4G35B,1,1,Agree,3,gemini/gemini-2.0-flash,6a125f5a-dcb8-417e-bfd6-d63833ee034b
Flemish Comm. (Belgium),TT4G35C,1,1,I don't know,5,gemini/gemini-2.0-flash,29360b7e-5a6a-4bb3-aa1f-51846b29688a
Flemish Comm. (Belgium),TT4G35D,1,1,Agree,3,gemini/gemini-2.0-flash,cccbef7c-deeb-4c47-8e88-5d0d59e8b223
Flemish Comm. (Belgium),TT4G35E,1,1,Agree,3,gemini/gemini-2.0-flash,46573719-a789-47d1-9287-22ab0d924d25
Flemish Comm. (Belgium),TT4G35F,1,1,Agree,3,gemini/gemini-2.0-flash,2739045b-6fce-45f4-8e2f-17df0c8b7e7b
Flemish Comm. (Belgium),TT4G35G,1,1,Agree,3,gemini/gemini-2.0-flash,8e1a8b1b-295c-4551-8102-4dd4b522f421
Flemish Comm. (Belgium),TT4G35H,1,1,Agree,3,gemini/gemini-2.0-flash,6751d508-d54f-4a01-8844-00671fcd40a3
Flemish Comm. (Belgium),TT4G35I,1,1,Agree,3,gemini/gemini-2.0-flash,6e4ed930-60c1-48fa-9bc6-dd3bcd3e3e5c
Flemish Comm. (Belgium),TT4G35J,1,1,Disagree,2,gemini/gemini-2.0-flash,cbccaa64-6fc4-4106-85cd-c099554f31dd
French Comm. (Belgium),TT4G35A,1,1,I don't know,5,gemini/gemini-2.0-flash,3d0afa01-43b3-4935-928a-032235688e3b
French Comm. (Belgium),TT4G35B,1,1,Agree,3,gemini/gemini-2.0-flash,33894dd5-26e8-4887-be68-a760da297890
French Comm. (Belgium),TT4G35C,1,1,Disagree,2,gemini/gemini-2.0-flash,42296f2a-0bd8-46aa-a0bd-08d62816303f
French Comm. (Belgium),TT4G35D,1,1,I don't know,5,gemini/gemini-2.0-flash,22fc99df-fa5d-4699-b089-b1c247597a0c
French Comm. (Belgium),TT4G35E,1,1,Agree,3,gemini/gemini-2.0-flash,84668a79-df0a-4c23-8043-8d517a65c34a
French Comm. (Belgium),TT4G35F,1,1,Agree,3,gemini/gemini-2.0-flash,cc28abc1-9078-484a-92fd-167a3010fa1d
French Comm. (Belgium),TT4G35G,1,1,Agree,3,gemini/gemini-2.0-flash,8c67f448-dc0a-42df-b315-529ca153dd93
French Comm. (Belgium),TT4G35H,1,1,Agree,3,gemini/gemini-2.0-flash,db0fdca8-7a4e-4f58-bed2-af4c01cc5fd3
French Comm. (Belgium),TT4G35I,1,1,Agree,3,gemini/gemini-2.0-flash,44ca0447-b48b-4320-810c-bc528b6405d6
French Comm. (Belgium),TT4G35J,1,1,Disagree,2,gemini/gemini-2.0-flash,1c6a84fb-ade7-44cf-bd2e-b07a77baba81
Brazil,TT4G35A,1,1,Agree,3,gemini/gemini-2.0-flash,67eedf70-43a0-4010-8dde-1971f3116e9f
Brazil,TT4G35B,1,1,Agree,3,gemini/gemini-2.0-flash,905c5223-715d-4c80-a276-b69d80f47c0f
Brazil,TT4G35C,1,1,Agree,3,gemini/gemini-2.0-flash,b2a17533-3a06-4d0c-9417-b24f5ed07767
Brazil,TT4G35D,1,1,I don't know,5,gemini/gemini-2.0-flash,b04c1a8d-0512-4b03-b23c-a672ea02960b
Brazil,TT4G35E,1,1,Agree,3,gemini/gemini-2.0-flash,d60f3dcd-5c6e-49a1-9aaa-3670c9f24c4e
Brazil,TT4G35F,1,1,Agree,3,gemini/gemini-2.0-flash,818f7ec3-0d0f-45d9-bca8-facd06b9336a
Brazil,TT4G35G,1,1,Agree,3,gemini/gemini-2.0-flash,de03e809-e4aa-48a8-8730-8541d0951bbd
Brazil,TT4G35H,1,1,Agree,3,gemini/gemini-2.0-flash,a06a12cf-3d4d-4091-bee6-ab90d0c9c78c
Brazil,TT4G35I,1,1,Agree,3,gemini/gemini-2.0-flash,e918c52a-3e96-4a8d-b662-7b804478ed53
Brazil,TT4G35J,1,1,Disagree,2,gemini/gemini-2.0-flash,54a20b64-fe8c-447e-acd9-ed32c50a9958
Spain,TT4G35A,1,1,Agree,3,gemini/gemini-2.0-flash,de1489e8-60b2-40d9-a65d-66aaa8c496b2
Spain,TT4G35B,1,1,Agree,3,gemini/gemini-2.0-flash,ae5d8e30-cff8-4c69-8df0-3563f597c4b5
Spain,TT4G35C,1,1,Agree,3,gemini/gemini-2.0-flash,bb2e8563-b950-4db5-9b9c-8a0886a4022e
Spain,TT4G35D,1,1,Agree,3,gemini/gemini-2.0-flash,0d0f4433-13a9-4c49-879a-a6ed0602b67d
Spain,TT4G35E,1,1,Agree,3,gemini/gemini-2.0-flash,3e5c032b-6a33-4de9-bc09-d3b84782480f
Spain,TT4G35F,1,1,Agree,3,gemini/gemini-2.0-flash,22bd9fec-b030-41e5-955f-82f132831c6b
Spain,TT4G35G,1,1,Agree,3,gemini/gemini-2.0-flash,5cabc532-09e5-4909-9882-ae21079746b7
Spain,TT4G35H,1,1,Agree,3,gemini/gemini-2.0-flash,2dd35f2d-ffd0-4b15-ba67-13ce59ac6223
Spain,TT4G35I,1,1,Agree,3,gemini/gemini-2.0-flash,0085a9ea-7dc4-4561-a8aa-d33bf4c4767e
Spain,TT4G35J,1,1,Disagree,2,gemini/gemini-2.0-flash,f4c8e241-9f7f-45cc-b5c4-eade1dc09ab9
France,TT4G35A,1,1,Agree,3,gemini/gemini-2.0-flash,30979a15-b135-4a9e-a51c-75300507dabb
France,TT4G35B,1,1,Agree,3,gemini/gemini-2.0-flash,f2f502bb-2552-4a99-b477-1bcd04ba3ff0
France,TT4G35C,1,1,Agree,3,gemini/gemini-2.0-flash,01c8bb06-4522-4afb-a86c-c63f4f3cbe1f
France,TT4G35D,1,1,I don't know,5,gemini/gemini-2.0-flash,704fe43c-c916-43eb-bc05-fbb8f1a9fb06
France,TT4G35E,1,1,Agree,3,gemini/gemini-2.0-flash,9ef78591-076c-418a-8470-2734411f70fe
France,TT4G35F,1,1,Agree,3,gemini/gemini-2.0-flash,bc8c9c96-694a-498d-9e55-60fa59dc4264
France,TT4G35G,1,1,Agree,3,gemini/gemini-2.0-flash,ffa53358-bc1d-4b89-855b-98e46a7afab5
France,TT4G35H,1,1,Agree,3,gemini/gemini-2.0-flash,ed129818-a8b1-46ed-9f51-210fa961077c
France,TT4G35I,1,1,Agree,3,gemini/gemini-2.0-flash,18795dca-477c-4941-8f51-593fbd1bb7b0
France,TT4G35J,1,1,Disagree,2,gemini/gemini-2.0-flash,4a9880c1-e408-44f4-b6ba-365732f49052
Japan,TT4G35A,1,1,I don't know,5,gemini/gemini-2.0-flash,8d3ec596-dfbd-4477-b382-cde4fd6a7422
Japan,TT4G35B,1,1,Agree,3,gemini/gemini-2.0-flash,4dc0d0ce-e4ec-4f36-890b-6ec26f3cd5a4
Japan,TT4G35C,1,1,Disagree,2,gemini/gemini-2.0-flash,765d18c7-afde-4e7a-ad7e-d8b913ad0a9a
Japan,TT4G35D,1,1,I don't know,5,gemini/gemini-2.0-flash,0db87a7b-3810-488c-907b-1f5e09ea65b6
Japan,TT4G35E,1,1,Agree,3,gemini/gemini-2.0-flash,091eb25d-78e9-4aea-b12b-53306dcc7081
Japan,TT4G35F,1,1,Agree,3,gemini/gemini-2.0-flash,839aeb8d-c83b-43a9-aa2f-2241ab45f169
Japan,TT4G35G,1,1,Agree,3,gemini/gemini-2.0-flash,aa2be46f-b145-468d-980c-89b4fddff628
Japan,TT4G35H,1,1,Agree,3,gemini/gemini-2.0-flash,8221f7e2-596c-48af-8601-b2f5dc4b0dc5
Japan,TT4G35I,1,1,Agree,3,gemini/gemini-2.0-flash,c9dd64e3-7384-413f-a7e1-2ef87ec0c025
Japan,TT4G35J,1,1,Disagree,2,gemini/gemini-2.0-flash,8cb3ef11-6972-4007-bf7e-053894b72a1e
Korea,TT4G35A,1,1,Agree,3,gemini/gemini-2.0-flash,d716b0ae-d4a1-4dc7-901e-8e4a7783acc9
Korea,TT4G35B,1,1,Agree,3,gemini/gemini-2.0-flash,106e0752-5c24-41e1-955e-f7b7ff8a4e99
Korea,TT4G35C,1,1,Agree,3,gemini/gemini-2.0-flash,0ffef82c-0646-450b-9624-7696abee021b
Korea,TT4G35D,1,1,I don't know,5,gemini/gemini-2.0-flash,548fda1c-5eb7-41b5-b932-680172abc1c0
Korea,TT4G35E,1,1,Agree,3,gemini/gemini-2.0-flash,28ee6409-369d-4dd3-8960-e3e2eb66f49e
Korea,TT4G35F,1,1,Agree,3,gemini/gemini-2.0-flash,3bc91423-9466-438d-b6d6-b8e627b136b2
Korea,TT4G35G,1,1,Agree,3,gemini/gemini-2.0-flash,5f3bfdff-a396-46d8-8abd-fd28106f2f5a
Korea,TT4G35H,1,1,Agree,3,gemini/gemini-2.0-flash,b2fa46f5-fef3-470b-a8d0-5853dc20afd5
Korea,TT4G35I,1,1,Agree,3,gemini/gemini-2.0-flash,996415c6-de20-41a6-ae4d-373dfa281b37
Korea,TT4G35J,1,1,Disagree,2,gemini/gemini-2.0-flash,ed904e94-9327-4402-a89e-cc2ed1da6f42
Morocco,TT4G35A,1,1,I don't know,5,gemini/gemini-2.0-flash,a68833e1-302b-48e1-a671-445e88371549
Morocco,TT4G35B,1,1,Agree,3,gemini/gemini-2.0-flash,b9b65fe4-fbba-4612-9f92-e5a96bc58fc9
Morocco,TT4G35C,1,1,Agree,3,gemini/gemini-2.0-flash,cd1386a4-6feb-4d14-990c-7180501fe2a9
Morocco,TT4G35D,1,1,I don't know,5,gemini/gemini-2.0-flash,b02cc713-6425-4060-8e57-28e28bc4a930
Morocco,TT4G35E,1,1,I don't know,5,gemini/gemini-2.0-flash,2a1bfde9-668c-4cbf-8d10-025592bbef34
Morocco,TT4G35F,1,1,Agree,3,gemini/gemini-2.0-flash,7453d66c-34cb-41e7-af32-951615957ff6
Morocco,TT4G35G,1,1,Agree,3,gemini/gemini-2.0-flash,50ed7694-78bf-4364-baaa-71965bde7055
Morocco,TT4G35H,1,1,Disagree,2,gemini/gemini-2.0-flash,b812722e-fc95-4f64-b61a-44b46a2c9743
Morocco,TT4G35I,1,1,Agree,3,gemini/gemini-2.0-flash,6a7c641d-7d4b-4e5f-929a-ce5ab19eea73
Morocco,TT4G35J,1,1,Disagree,2,gemini/gemini-2.0-flash,98180a0e-862f-4017-a510-e1a34917916b
